legacy_id,sale_legacy_id,customer_legacy_id,folio,sale_reference,issue_date,due_date,credit_days_applied,total,paid_amount,balance,notes
credit-note:1,sale:1,2,MIG-JM-CRED-1,MIG-JM-VENTA-1,2025-07-08,2025-07-23,15,230,230,0,Venta origen: 1 | Usuario origen: ALONDRA2025 | Credito abonado origen: 230 | Status origen: 0
credit-note:1310,sale:1310,2,MIG-JM-CRED-1310,MIG-JM-VENTA-1310,2026-02-20,2026-03-07,15,6332.5,6332.5,0,Venta origen: 1310 | Usuario origen: ALONDRA26 | Credito abonado origen: 6332.5 | Status origen: 1
credit-note:1311,sale:1311,2,MIG-JM-CRED-1311,MIG-JM-VENTA-1311,2026-02-20,2026-02-20,1,437.5,437.5,0,Venta origen: 1311 | Usuario origen: ALONDRA26 | Credito abonado origen: 437.5 | Status origen: 1
credit-note:1312,sale:1312,2,MIG-JM-CRED-1312,MIG-JM-VENTA-1312,2026-02-20,2026-03-07,15,194,194,0,Venta origen: 1312 | Usuario origen: ALONDRA26 | Credito abonado origen: 194 | Status origen: 1
credit-note:1313,sale:1313,2,MIG-JM-CRED-1313,MIG-JM-VENTA-1313,2026-02-20,2026-03-07,15,17,17,0,Venta origen: 1313 | Usuario origen: ALONDRA26 | Credito abonado origen: 17 | Status origen: 1
credit-note:1314,sale:1314,5,MIG-JM-CRED-1314,MIG-JM-VENTA-1314,2026-02-20,2026-03-07,15,10090,10090,0,Venta origen: 1314 | Usuario origen: ALONDRA26 | Credito abonado origen: 10090 | Status origen: 1
credit-note:1315,sale:1315,20,MIG-JM-CRED-1315,MIG-JM-VENTA-1315,2026-02-20,2026-03-22,30,57,0,57,Venta origen: 1315 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:1316,sale:1316,7,MIG-JM-CRED-1316,MIG-JM-VENTA-1316,2026-02-21,2026-03-23,30,104,104,0,Venta origen: 1316 | Usuario origen: ALONDRA26 | Credito abonado origen: 104 | Status origen: 1
credit-note:1317,sale:1317,35,MIG-JM-CRED-1317,MIG-JM-VENTA-1317,2026-02-21,2026-03-23,30,10300,10300,0,Venta origen: 1317 | Usuario origen: ALONDRA26 | Credito abonado origen: 10300 | Status origen: 1
credit-note:1318,sale:1318,4,MIG-JM-CRED-1318,MIG-JM-VENTA-1318,2026-02-21,2026-03-23,30,4718,4718,0,Venta origen: 1318 | Usuario origen: ALONDRA26 | Credito abonado origen: 4718 | Status origen: 1
credit-note:1319,sale:1319,2,MIG-JM-CRED-1319,MIG-JM-VENTA-1319,2026-02-21,2026-02-21,1,1800,1800,0,Venta origen: 1319 | Usuario origen: ALONDRA26 | Credito abonado origen: 1800 | Status origen: 1
credit-note:1320,sale:1320,2,MIG-JM-CRED-1320,MIG-JM-VENTA-1320,2026-02-21,2026-03-08,15,235,235,0,Venta origen: 1320 | Usuario origen: ALONDRA26 | Credito abonado origen: 235 | Status origen: 1
credit-note:1321,sale:1321,64,MIG-JM-CRED-1321,MIG-JM-VENTA-1321,2026-02-24,2026-03-26,30,10875,10875,0,Venta origen: 1321 | Usuario origen: ALONDRA26 | Credito abonado origen: 10875 | Status origen: 1
credit-note:1322,sale:1322,59,MIG-JM-CRED-1322,MIG-JM-VENTA-1322,2026-02-24,2026-03-26,30,472,472,0,Venta origen: 1322 | Usuario origen: ALONDRA26 | Credito abonado origen: 472 | Status origen: 1
credit-note:1323,sale:1323,8,MIG-JM-CRED-1323,MIG-JM-VENTA-1323,2026-02-24,2026-03-11,15,6720,0,6720,Venta origen: 1323 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:1324,sale:1324,2,MIG-JM-CRED-1324,MIG-JM-VENTA-1324,2026-02-24,2026-03-11,15,1902,1902,0,Venta origen: 1324 | Usuario origen: ALONDRA26 | Credito abonado origen: 1902 | Status origen: 1
credit-note:1325,sale:1325,6,MIG-JM-CRED-1325,MIG-JM-VENTA-1325,2026-02-24,2026-02-24,1,590,590,0,Venta origen: 1325 | Usuario origen: ALONDRA26 | Credito abonado origen: 590 | Status origen: 1
credit-note:1326,sale:1326,78,MIG-JM-CRED-1326,MIG-JM-VENTA-1326,2026-02-24,2026-03-26,30,8760,8760,0,Venta origen: 1326 | Usuario origen: ALONDRA26 | Credito abonado origen: 8760 | Status origen: 1
credit-note:1327,sale:1327,6,MIG-JM-CRED-1327,MIG-JM-VENTA-1327,2026-02-24,2026-02-24,1,34,34,0,Venta origen: 1327 | Usuario origen: ALONDRA26 | Credito abonado origen: 34 | Status origen: 1
credit-note:1328,sale:1328,8,MIG-JM-CRED-1328,MIG-JM-VENTA-1328,2026-02-24,2026-03-11,15,6720,6720,0,Venta origen: 1328 | Usuario origen: ALONDRA26 | Credito abonado origen: 6720 | Status origen: 1
credit-note:1329,sale:1329,52,MIG-JM-CRED-1329,MIG-JM-VENTA-1329,2026-02-24,2026-03-26,30,92,92,0,Venta origen: 1329 | Usuario origen: ALONDRA26 | Credito abonado origen: 92 | Status origen: 1
credit-note:1330,sale:1330,5,MIG-JM-CRED-1330,MIG-JM-VENTA-1330,2026-02-24,2026-03-11,15,7702,7702,0,Venta origen: 1330 | Usuario origen: ALONDRA26 | Credito abonado origen: 7702 | Status origen: 1
credit-note:1331,sale:1331,58,MIG-JM-CRED-1331,MIG-JM-VENTA-1331,2026-02-24,2026-03-11,15,216,216,0,Venta origen: 1331 | Usuario origen: ALONDRA26 | Credito abonado origen: 216 | Status origen: 1
credit-note:1332,sale:1332,60,MIG-JM-CRED-1332,MIG-JM-VENTA-1332,2026-02-24,2026-03-26,30,56800,56800,0,Venta origen: 1332 | Usuario origen: ALONDRA26 | Credito abonado origen: 56800 | Status origen: 1
credit-note:1333,sale:1333,19,MIG-JM-CRED-1333,MIG-JM-VENTA-1333,2026-02-24,2026-03-11,15,450,450,0,Venta origen: 1333 | Usuario origen: ALONDRA26 | Credito abonado origen: 450 | Status origen: 1
credit-note:1334,sale:1334,46,MIG-JM-CRED-1334,MIG-JM-VENTA-1334,2026-02-25,2026-03-27,30,509,509,0,Venta origen: 1334 | Usuario origen: ALONDRA26 | Credito abonado origen: 509 | Status origen: 1
credit-note:1335,sale:1335,21,MIG-JM-CRED-1335,MIG-JM-VENTA-1335,2026-02-25,2026-03-12,15,2350,2350,0,Venta origen: 1335 | Usuario origen: ALONDRA26 | Credito abonado origen: 2350 | Status origen: 1
credit-note:1336,sale:1336,19,MIG-JM-CRED-1336,MIG-JM-VENTA-1336,2026-02-25,2026-03-12,15,708,708,0,Venta origen: 1336 | Usuario origen: ALONDRA26 | Credito abonado origen: 708 | Status origen: 1
credit-note:1337,sale:1337,5,MIG-JM-CRED-1337,MIG-JM-VENTA-1337,2026-02-25,2026-03-12,15,6900,6900,0,Venta origen: 1337 | Usuario origen: ALONDRA26 | Credito abonado origen: 6900 | Status origen: 1
credit-note:1338,sale:1338,73,MIG-JM-CRED-1338,MIG-JM-VENTA-1338,2026-02-25,2026-03-27,30,22800,22800,0,Venta origen: 1338 | Usuario origen: ALONDRA26 | Credito abonado origen: 22800 | Status origen: 1
credit-note:1339,sale:1339,65,MIG-JM-CRED-1339,MIG-JM-VENTA-1339,2026-02-25,2026-03-27,30,4000,4000,0,Venta origen: 1339 | Usuario origen: ALONDRA26 | Credito abonado origen: 4000 | Status origen: 1
credit-note:1340,sale:1340,6,MIG-JM-CRED-1340,MIG-JM-VENTA-1340,2026-02-25,2026-02-25,1,272,272,0,Venta origen: 1340 | Usuario origen: ALONDRA26 | Credito abonado origen: 272 | Status origen: 1
credit-note:1341,sale:1341,6,MIG-JM-CRED-1341,MIG-JM-VENTA-1341,2026-02-25,2026-02-25,1,294,294,0,Venta origen: 1341 | Usuario origen: ALONDRA26 | Credito abonado origen: 294 | Status origen: 1
credit-note:1342,sale:1342,52,MIG-JM-CRED-1342,MIG-JM-VENTA-1342,2026-02-25,2026-03-27,30,4700,4700,0,Venta origen: 1342 | Usuario origen: ALONDRA26 | Credito abonado origen: 4700 | Status origen: 1
credit-note:1343,sale:1343,27,MIG-JM-CRED-1343,MIG-JM-VENTA-1343,2026-02-25,2026-03-12,15,86,86,0,Venta origen: 1343 | Usuario origen: ALONDRA26 | Credito abonado origen: 86 | Status origen: 1
credit-note:1344,sale:1344,2,MIG-JM-CRED-1344,MIG-JM-VENTA-1344,2026-02-25,2026-03-12,15,1180,1180,0,Venta origen: 1344 | Usuario origen: ALONDRA26 | Credito abonado origen: 1180 | Status origen: 1
credit-note:1345,sale:1345,44,MIG-JM-CRED-1345,MIG-JM-VENTA-1345,2026-02-25,2026-03-27,30,4200,4200,0,Venta origen: 1345 | Usuario origen: ALONDRA26 | Credito abonado origen: 4200 | Status origen: 1
credit-note:1346,sale:1346,19,MIG-JM-CRED-1346,MIG-JM-VENTA-1346,2026-02-25,2026-03-12,15,1800,0,1800,Venta origen: 1346 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:1347,sale:1347,56,MIG-JM-CRED-1347,MIG-JM-VENTA-1347,2026-02-26,2026-03-28,30,9300,9300,0,Venta origen: 1347 | Usuario origen: ALONDRA26 | Credito abonado origen: 9300 | Status origen: 1
credit-note:1348,sale:1348,5,MIG-JM-CRED-1348,MIG-JM-VENTA-1348,2026-02-26,2026-03-13,15,2400,2400,0,Venta origen: 1348 | Usuario origen: ALONDRA26 | Credito abonado origen: 2400 | Status origen: 1
credit-note:1349,sale:1349,2,MIG-JM-CRED-1349,MIG-JM-VENTA-1349,2026-02-26,2026-03-13,15,600,600,0,Venta origen: 1349 | Usuario origen: ALONDRA26 | Credito abonado origen: 600 | Status origen: 1
credit-note:1350,sale:1350,2,MIG-JM-CRED-1350,MIG-JM-VENTA-1350,2026-02-26,2026-03-13,15,75,75,0,Venta origen: 1350 | Usuario origen: ALONDRA26 | Credito abonado origen: 75 | Status origen: 1
credit-note:1351,sale:1351,53,MIG-JM-CRED-1351,MIG-JM-VENTA-1351,2026-02-26,2026-03-28,30,11300,11300,0,Venta origen: 1351 | Usuario origen: ALONDRA26 | Credito abonado origen: 11300 | Status origen: 1
credit-note:1352,sale:1352,53,MIG-JM-CRED-1352,MIG-JM-VENTA-1352,2026-02-26,2026-03-28,30,21500,21500,0,Venta origen: 1352 | Usuario origen: ALONDRA26 | Credito abonado origen: 21500 | Status origen: 1
credit-note:1353,sale:1353,5,MIG-JM-CRED-1353,MIG-JM-VENTA-1353,2026-02-26,2026-03-13,15,1300,1300,0,Venta origen: 1353 | Usuario origen: ALONDRA26 | Credito abonado origen: 1300 | Status origen: 1
credit-note:1354,sale:1354,2,MIG-JM-CRED-1354,MIG-JM-VENTA-1354,2026-02-26,2026-03-13,15,37,37,0,Venta origen: 1354 | Usuario origen: ALONDRA26 | Credito abonado origen: 37 | Status origen: 1
credit-note:1355,sale:1355,53,MIG-JM-CRED-1355,MIG-JM-VENTA-1355,2026-02-26,2026-03-28,30,5000,5000,0,Venta origen: 1355 | Usuario origen: ALONDRA26 | Credito abonado origen: 5000 | Status origen: 1
credit-note:1356,sale:1356,2,MIG-JM-CRED-1356,MIG-JM-VENTA-1356,2026-02-27,2026-03-14,15,22,22,0,Venta origen: 1356 | Usuario origen: ALONDRA26 | Credito abonado origen: 22 | Status origen: 1
credit-note:1357,sale:1357,53,MIG-JM-CRED-1357,MIG-JM-VENTA-1357,2026-02-27,2026-03-29,30,3900,3900,0,Venta origen: 1357 | Usuario origen: ALONDRA26 | Credito abonado origen: 3900 | Status origen: 1
credit-note:1358,sale:1358,53,MIG-JM-CRED-1358,MIG-JM-VENTA-1358,2026-02-27,2026-03-29,30,11300,11300,0,Venta origen: 1358 | Usuario origen: ALONDRA26 | Credito abonado origen: 11300 | Status origen: 1
credit-note:1359,sale:1359,2,MIG-JM-CRED-1359,MIG-JM-VENTA-1359,2026-02-28,2026-03-15,15,75,75,0,Venta origen: 1359 | Usuario origen: ALONDRA26 | Credito abonado origen: 75 | Status origen: 1
credit-note:1360,sale:1360,14,MIG-JM-CRED-1360,MIG-JM-VENTA-1360,2026-02-28,2026-03-15,15,9200,9200,0,Venta origen: 1360 | Usuario origen: ALONDRA26 | Credito abonado origen: 9200 | Status origen: 1
credit-note:1361,sale:1361,5,MIG-JM-CRED-1361,MIG-JM-VENTA-1361,2026-02-28,2026-03-15,15,3450,3450,0,Venta origen: 1361 | Usuario origen: ALONDRA26 | Credito abonado origen: 3450 | Status origen: 1
credit-note:1362,sale:1362,2,MIG-JM-CRED-1362,MIG-JM-VENTA-1362,2026-02-28,2026-03-15,15,1180,1180,0,Venta origen: 1362 | Usuario origen: ALONDRA26 | Credito abonado origen: 1180 | Status origen: 1
credit-note:1363,sale:1363,53,MIG-JM-CRED-1363,MIG-JM-VENTA-1363,2026-02-28,2026-03-30,30,11300,11300,0,Venta origen: 1363 | Usuario origen: ALONDRA26 | Credito abonado origen: 11300 | Status origen: 1
credit-note:1364,sale:1364,2,MIG-JM-CRED-1364,MIG-JM-VENTA-1364,2026-02-28,2026-03-15,15,50,50,0,Venta origen: 1364 | Usuario origen: ALONDRA26 | Credito abonado origen: 50 | Status origen: 1
credit-note:1365,sale:1365,2,MIG-JM-CRED-1365,MIG-JM-VENTA-1365,2026-03-02,2026-03-17,15,22,22,0,Venta origen: 1365 | Usuario origen: ALONDRA26 | Credito abonado origen: 22 | Status origen: 1
credit-note:1366,sale:1366,67,MIG-JM-CRED-1366,MIG-JM-VENTA-1366,2026-03-02,2026-03-17,15,493,493,0,Venta origen: 1366 | Usuario origen: ALONDRA26 | Credito abonado origen: 493 | Status origen: 1
credit-note:1367,sale:1367,5,MIG-JM-CRED-1367,MIG-JM-VENTA-1367,2026-03-02,2026-03-17,15,3450,3450,0,Venta origen: 1367 | Usuario origen: ALONDRA26 | Credito abonado origen: 3450 | Status origen: 1
credit-note:1368,sale:1368,73,MIG-JM-CRED-1368,MIG-JM-VENTA-1368,2026-03-02,2026-04-01,30,17100,17100,0,Venta origen: 1368 | Usuario origen: ALONDRA26 | Credito abonado origen: 17100 | Status origen: 1
credit-note:1369,sale:1369,8,MIG-JM-CRED-1369,MIG-JM-VENTA-1369,2026-03-02,2026-03-17,15,6720,0,6720,Venta origen: 1369 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 1
credit-note:1370,sale:1370,2,MIG-JM-CRED-1370,MIG-JM-VENTA-1370,2026-03-02,2026-03-17,15,1308,1308,0,Venta origen: 1370 | Usuario origen: ALONDRA26 | Credito abonado origen: 1308 | Status origen: 1
credit-note:1371,sale:1371,19,MIG-JM-CRED-1371,MIG-JM-VENTA-1371,2026-03-02,2026-03-17,15,294,294,0,Venta origen: 1371 | Usuario origen: ALONDRA26 | Credito abonado origen: 294 | Status origen: 1
credit-note:1372,sale:1372,68,MIG-JM-CRED-1372,MIG-JM-VENTA-1372,2026-03-03,2026-03-03,1,2398.5,2398.5,0,Venta origen: 1372 | Usuario origen: ALONDRA26 | Credito abonado origen: 2398.5 | Status origen: 1
credit-note:1373,sale:1373,53,MIG-JM-CRED-1373,MIG-JM-VENTA-1373,2026-03-03,2026-04-02,30,9974,9974,0,Venta origen: 1373 | Usuario origen: ALONDRA26 | Credito abonado origen: 9974 | Status origen: 1
credit-note:1374,sale:1374,7,MIG-JM-CRED-1374,MIG-JM-VENTA-1374,2026-03-03,2026-04-02,30,32,32,0,Venta origen: 1374 | Usuario origen: ALONDRA26 | Credito abonado origen: 32 | Status origen: 1
credit-note:1375,sale:1375,2,MIG-JM-CRED-1375,MIG-JM-VENTA-1375,2026-03-03,2026-03-18,15,19,19,0,Venta origen: 1375 | Usuario origen: ALONDRA26 | Credito abonado origen: 19 | Status origen: 1
credit-note:1376,sale:1376,8,MIG-JM-CRED-1376,MIG-JM-VENTA-1376,2026-03-03,2026-03-18,15,90,90,0,Venta origen: 1376 | Usuario origen: ALONDRA26 | Credito abonado origen: 90 | Status origen: 1
credit-note:1377,sale:1377,2,MIG-JM-CRED-1377,MIG-JM-VENTA-1377,2026-03-03,2026-03-18,15,30,30,0,Venta origen: 1377 | Usuario origen: ALONDRA26 | Credito abonado origen: 30 | Status origen: 1
credit-note:1378,sale:1378,60,MIG-JM-CRED-1378,MIG-JM-VENTA-1378,2026-03-03,2026-04-02,30,26220,26220,0,Venta origen: 1378 | Usuario origen: ALONDRA26 | Credito abonado origen: 26220 | Status origen: 1
credit-note:1379,sale:1379,67,MIG-JM-CRED-1379,MIG-JM-VENTA-1379,2026-03-03,2026-03-18,15,236,236,0,Venta origen: 1379 | Usuario origen: ALONDRA26 | Credito abonado origen: 236 | Status origen: 1
credit-note:1380,sale:1380,2,MIG-JM-CRED-1380,MIG-JM-VENTA-1380,2026-03-03,2026-03-18,15,25,25,0,Venta origen: 1380 | Usuario origen: ALONDRA26 | Credito abonado origen: 25 | Status origen: 1
credit-note:1381,sale:1381,35,MIG-JM-CRED-1381,MIG-JM-VENTA-1381,2026-03-03,2026-04-02,30,7382,7382,0,Venta origen: 1381 | Usuario origen: ALONDRA26 | Credito abonado origen: 7382 | Status origen: 1
credit-note:1382,sale:1382,7,MIG-JM-CRED-1382,MIG-JM-VENTA-1382,2026-03-03,2026-04-02,30,243.5,243.5,0,Venta origen: 1382 | Usuario origen: ALONDRA26 | Credito abonado origen: 243.5 | Status origen: 1
credit-note:1383,sale:1383,53,MIG-JM-CRED-1383,MIG-JM-VENTA-1383,2026-03-03,2026-04-02,30,2500,2500,0,Venta origen: 1383 | Usuario origen: ALONDRA26 | Credito abonado origen: 2500 | Status origen: 1
credit-note:1384,sale:1384,2,MIG-JM-CRED-1384,MIG-JM-VENTA-1384,2026-03-03,2026-03-18,15,761,761,0,Venta origen: 1384 | Usuario origen: ALONDRA26 | Credito abonado origen: 761 | Status origen: 1
credit-note:1385,sale:1385,2,MIG-JM-CRED-1385,MIG-JM-VENTA-1385,2026-03-03,2026-03-18,15,42,42,0,Venta origen: 1385 | Usuario origen: ALONDRA26 | Credito abonado origen: 42 | Status origen: 1
credit-note:1386,sale:1386,53,MIG-JM-CRED-1386,MIG-JM-VENTA-1386,2026-03-03,2026-04-02,30,3520,3520,0,Venta origen: 1386 | Usuario origen: ALONDRA26 | Credito abonado origen: 3520 | Status origen: 1
credit-note:1387,sale:1387,53,MIG-JM-CRED-1387,MIG-JM-VENTA-1387,2026-03-03,2026-04-02,30,2200,2200,0,Venta origen: 1387 | Usuario origen: ALONDRA26 | Credito abonado origen: 2200 | Status origen: 1
credit-note:1388,sale:1388,56,MIG-JM-CRED-1388,MIG-JM-VENTA-1388,2026-03-03,2026-04-02,30,9300,9300,0,Venta origen: 1388 | Usuario origen: ALONDRA26 | Credito abonado origen: 9300 | Status origen: 1
credit-note:1389,sale:1389,8,MIG-JM-CRED-1389,MIG-JM-VENTA-1389,2026-03-03,2026-03-18,15,119,119,0,Venta origen: 1389 | Usuario origen: ALONDRA26 | Credito abonado origen: 119 | Status origen: 1
credit-note:1390,sale:1390,35,MIG-JM-CRED-1390,MIG-JM-VENTA-1390,2026-03-03,2026-04-02,30,97,97,0,Venta origen: 1390 | Usuario origen: ALONDRA26 | Credito abonado origen: 97 | Status origen: 1
credit-note:1391,sale:1391,18,MIG-JM-CRED-1391,MIG-JM-VENTA-1391,2026-03-03,2026-03-18,15,12000,12000,0,Venta origen: 1391 | Usuario origen: ALONDRA26 | Credito abonado origen: 12000 | Status origen: 1
credit-note:1392,sale:1392,73,MIG-JM-CRED-1392,MIG-JM-VENTA-1392,2026-03-04,2026-04-03,30,12750,12750,0,Venta origen: 1392 | Usuario origen: ALONDRA26 | Credito abonado origen: 12750 | Status origen: 1
credit-note:1393,sale:1393,5,MIG-JM-CRED-1393,MIG-JM-VENTA-1393,2026-03-04,2026-03-19,15,5000,5000,0,Venta origen: 1393 | Usuario origen: ALONDRA26 | Credito abonado origen: 5000 | Status origen: 1
credit-note:1394,sale:1394,53,MIG-JM-CRED-1394,MIG-JM-VENTA-1394,2026-03-04,2026-04-03,30,11300,11300,0,Venta origen: 1394 | Usuario origen: ALONDRA26 | Credito abonado origen: 11300 | Status origen: 1
credit-note:1395,sale:1395,53,MIG-JM-CRED-1395,MIG-JM-VENTA-1395,2026-03-04,2026-04-03,30,11300,11300,0,Venta origen: 1395 | Usuario origen: ALONDRA26 | Credito abonado origen: 11300 | Status origen: 1
credit-note:1396,sale:1396,53,MIG-JM-CRED-1396,MIG-JM-VENTA-1396,2026-03-04,2026-04-03,30,11300,11300,0,Venta origen: 1396 | Usuario origen: ALONDRA26 | Credito abonado origen: 11300 | Status origen: 1
credit-note:1397,sale:1397,4,MIG-JM-CRED-1397,MIG-JM-VENTA-1397,2026-03-04,2026-04-03,30,4700,4700,0,Venta origen: 1397 | Usuario origen: ALONDRA26 | Credito abonado origen: 4700 | Status origen: 1
credit-note:1398,sale:1398,2,MIG-JM-CRED-1398,MIG-JM-VENTA-1398,2026-03-04,2026-03-04,1,2626,2626,0,Venta origen: 1398 | Usuario origen: ALONDRA26 | Credito abonado origen: 2626 | Status origen: 1
credit-note:1399,sale:1399,56,MIG-JM-CRED-1399,MIG-JM-VENTA-1399,2026-03-04,2026-04-03,30,1960,1960,0,Venta origen: 1399 | Usuario origen: ALONDRA26 | Credito abonado origen: 1960 | Status origen: 1
credit-note:1400,sale:1400,19,MIG-JM-CRED-1400,MIG-JM-VENTA-1400,2026-03-05,2026-03-20,15,4000,4000,0,Venta origen: 1400 | Usuario origen: ALONDRA26 | Credito abonado origen: 4000 | Status origen: 1
credit-note:1401,sale:1401,2,MIG-JM-CRED-1401,MIG-JM-VENTA-1401,2026-03-05,2026-03-20,15,120,120,0,Venta origen: 1401 | Usuario origen: ALONDRA26 | Credito abonado origen: 120 | Status origen: 1
credit-note:1402,sale:1402,12,MIG-JM-CRED-1402,MIG-JM-VENTA-1402,2026-03-05,2026-04-04,30,90,90,0,Venta origen: 1402 | Usuario origen: ALONDRA26 | Credito abonado origen: 90 | Status origen: 1
credit-note:1403,sale:1403,58,MIG-JM-CRED-1403,MIG-JM-VENTA-1403,2026-03-05,2026-03-20,15,196,196,0,Venta origen: 1403 | Usuario origen: ALONDRA26 | Credito abonado origen: 196 | Status origen: 1
credit-note:1404,sale:1404,2,MIG-JM-CRED-1404,MIG-JM-VENTA-1404,2026-03-05,2026-03-20,15,9,9,0,Venta origen: 1404 | Usuario origen: ALONDRA26 | Credito abonado origen: 9 | Status origen: 1
credit-note:1405,sale:1405,73,MIG-JM-CRED-1405,MIG-JM-VENTA-1405,2026-03-05,2026-04-04,30,22800,22800,0,Venta origen: 1405 | Usuario origen: ALONDRA26 | Credito abonado origen: 22800 | Status origen: 1
credit-note:1406,sale:1406,2,MIG-JM-CRED-1406,MIG-JM-VENTA-1406,2026-03-05,2026-03-20,15,38,38,0,Venta origen: 1406 | Usuario origen: ALONDRA26 | Credito abonado origen: 38 | Status origen: 1
credit-note:1407,sale:1407,5,MIG-JM-CRED-1407,MIG-JM-VENTA-1407,2026-03-05,2026-03-20,15,4025,4025,0,Venta origen: 1407 | Usuario origen: ALONDRA26 | Credito abonado origen: 4025 | Status origen: 1
credit-note:1408,sale:1408,79,MIG-JM-CRED-1408,MIG-JM-VENTA-1408,2026-03-06,2026-04-05,30,3800,3800,0,Venta origen: 1408 | Usuario origen: ALONDRA26 | Credito abonado origen: 3800 | Status origen: 1
credit-note:1409,sale:1409,67,MIG-JM-CRED-1409,MIG-JM-VENTA-1409,2026-03-06,2026-03-21,15,1035,1035,0,Venta origen: 1409 | Usuario origen: ALONDRA26 | Credito abonado origen: 1035 | Status origen: 1
credit-note:1410,sale:1410,79,MIG-JM-CRED-1410,MIG-JM-VENTA-1410,2026-03-06,2026-04-05,30,6860,6860,0,Venta origen: 1410 | Usuario origen: ALONDRA26 | Credito abonado origen: 6860 | Status origen: 1
credit-note:1411,sale:1411,18,MIG-JM-CRED-1411,MIG-JM-VENTA-1411,2026-03-06,2026-03-21,15,482,482,0,Venta origen: 1411 | Usuario origen: ALONDRA26 | Credito abonado origen: 482 | Status origen: 1
credit-note:1412,sale:1412,80,MIG-JM-CRED-1412,MIG-JM-VENTA-1412,2026-03-06,2026-03-21,15,2980,2980,0,Venta origen: 1412 | Usuario origen: ALONDRA26 | Credito abonado origen: 2980 | Status origen: 1
credit-note:1413,sale:1413,18,MIG-JM-CRED-1413,MIG-JM-VENTA-1413,2026-03-06,2026-03-21,15,7420,7420,0,Venta origen: 1413 | Usuario origen: ALONDRA26 | Credito abonado origen: 7420 | Status origen: 1
credit-note:1414,sale:1414,19,MIG-JM-CRED-1414,MIG-JM-VENTA-1414,2026-03-06,2026-03-21,15,590,590,0,Venta origen: 1414 | Usuario origen: ALONDRA26 | Credito abonado origen: 590 | Status origen: 1
credit-note:1415,sale:1415,19,MIG-JM-CRED-1415,MIG-JM-VENTA-1415,2026-03-06,2026-03-21,15,590,0,590,Venta origen: 1415 | Usuario origen: ALONDRA26 | Credito abonado origen: 0 | Status origen: 0
credit-note:1416,sale:1416,58,MIG-JM-CRED-1416,MIG-JM-VENTA-1416,2026-03-06,2026-03-21,15,196,196,0,Venta origen: 1416 | Usuario origen: ALONDRA26 | Credito abonado origen: 196 | Status origen: 1
credit-note:1417,sale:1417,8,MIG-JM-CRED-1417,MIG-JM-VENTA-1417,2026-03-06,2026-03-21,15,104,104,0,Venta origen: 1417 | Usuario origen: ALONDRA26 | Credito abonado origen: 104 | Status origen: 1
credit-note:1418,sale:1418,8,MIG-JM-CRED-1418,MIG-JM-VENTA-1418,2026-03-06,2026-03-21,15,72,72,0,Venta origen: 1418 | Usuario origen: ALONDRA26 | Credito abonado origen: 72 | Status origen: 1
credit-note:1419,sale:1419,59,MIG-JM-CRED-1419,MIG-JM-VENTA-1419,2026-03-07,2026-04-06,30,255,255,0,Venta origen: 1419 | Usuario origen: ALONDRA26 | Credito abonado origen: 255 | Status origen: 1
credit-note:1420,sale:1420,59,MIG-JM-CRED-1420,MIG-JM-VENTA-1420,2026-03-07,2026-04-06,30,2490,2490,0,Venta origen: 1420 | Usuario origen: ALONDRA26 | Credito abonado origen: 2490 | Status origen: 1
