legacy_id,branch_legacy_id,customer_legacy_id,payment_method,price_type,subtotal,discount_amount,total,delivery_address,notes,created_by,created_at,deleted_at,delete_note,coupon_code,wallet_used,credit_used,cash_received,payment_type_audit,split_payment_method,split_payment_amount
1644,branch:default,5,EFECTIVO,MENUDEO,12300,0,12300,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 12300 | Fecha limite origen: 2026-04-16 | Dias restantes origen: 15 | Status origen: 1,,2026-04-01 21:57:37,,,,0,0,12300,[],,0
1645,branch:default,87,EFECTIVO,MENUDEO,8300,0,8300,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8300 | Fecha limite origen: 2026-05-06 | Dias restantes origen: 30 | Status origen: 1,,2026-04-06 14:20:50,,,,0,0,8300,[],,0
1646,branch:default,87,EFECTIVO,MENUDEO,3700,0,3700,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3700 | Fecha limite origen: 2026-05-06 | Dias restantes origen: 30 | Status origen: 1,,2026-04-06 14:21:42,,,,0,0,3700,[],,0
1647,branch:default,19,EFECTIVO,MENUDEO,118,0,118,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 118 | Fecha limite origen: 2026-04-21 | Dias restantes origen: 15 | Status origen: 1,,2026-04-06 14:45:23,,,,0,0,118,[],,0
1648,branch:default,85,EFECTIVO,MENUDEO,3080,0,3080,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3080 | Fecha limite origen: 2026-05-06 | Dias restantes origen: 30 | Status origen: 1,,2026-04-06 15:21:22,,,,0,0,3080,[],,0
1649,branch:default,21,EFECTIVO,MENUDEO,4700,0,4700,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4700 | Fecha limite origen: 2026-04-21 | Dias restantes origen: 15 | Status origen: 1,,2026-04-06 16:52:24,,,,0,0,4700,[],,0
1650,branch:default,64,EFECTIVO,MENUDEO,25577.5,0,25577.5,SAN JOSE DE LA PAZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 25577.5 | Fecha limite origen: 2026-05-06 | Dias restantes origen: 30 | Status origen: 1,,2026-04-06 17:43:33,,,,0,0,25577.5,[],,0
1651,branch:default,71,EFECTIVO,MENUDEO,8500,0,8500,ROSALES,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8500 | Fecha limite origen: 2026-04-06 | Dias restantes origen: 0 | Status origen: 1,,2026-04-06 20:32:52,,,,0,0,8500,[],,0
1652,branch:default,71,EFECTIVO,MENUDEO,3800,0,3800,ROSALES,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3800 | Fecha limite origen: 2026-04-06 | Dias restantes origen: 0 | Status origen: 1,,2026-04-06 20:40:19,,,,0,0,3800,[],,0
1653,branch:default,85,EFECTIVO,MENUDEO,3360,0,3360,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3360 | Fecha limite origen: 2026-05-06 | Dias restantes origen: 30 | Status origen: 1,,2026-04-06 22:35:37,,,,0,0,3360,[],,0
1654,branch:default,5,EFECTIVO,MENUDEO,4650,0,4650,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4650 | Fecha limite origen: 2026-04-21 | Dias restantes origen: 15 | Status origen: 1,,2026-04-06 22:40:43,,,,0,0,4650,[],,0
1655,branch:default,65,EFECTIVO,MENUDEO,11400,0,11400,SAN RAFAEL,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 11400 | Fecha limite origen: 2026-05-07 | Dias restantes origen: 30 | Status origen: 1,,2026-04-07 14:53:57,,,,0,0,11400,[],,0
1656,branch:default,65,EFECTIVO,MENUDEO,8000,0,8000,SAN RAFAEL,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8000 | Fecha limite origen: 2026-05-07 | Dias restantes origen: 30 | Status origen: 1,,2026-04-07 15:55:59,,,,0,0,8000,[],,0
1657,branch:default,12,EFECTIVO,MENUDEO,705,0,705,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 705 | Fecha limite origen: 2026-05-07 | Dias restantes origen: 30 | Status origen: 1,,2026-04-07 16:17:58,,,,0,0,705,[],,0
1658,branch:default,2,EFECTIVO,MENUDEO,31,0,31,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 31 | Dias restantes origen: 0 | Status origen: 1,,2026-04-07 17:33:46,,,,0,0,31,[],,0
1659,branch:default,21,EFECTIVO,MENUDEO,1988,0,1988,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1988 | Fecha limite origen: 2026-04-22 | Dias restantes origen: 15 | Status origen: 1,,2026-04-07 17:39:08,,,,0,0,1988,[],,0
1660,branch:default,85,EFECTIVO,MENUDEO,1900,0,1900,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1900 | Fecha limite origen: 2026-05-07 | Dias restantes origen: 30 | Status origen: 1,,2026-04-07 19:23:17,,,,0,0,1900,[],,0
1661,branch:default,2,EFECTIVO,MENUDEO,950,0,950,JESUS MARIA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 950 | Fecha limite origen: 2026-04-07 | Dias restantes origen: 0 | Status origen: 1,,2026-04-07 19:44:14,,,,0,0,950,[],,0
1662,branch:default,85,EFECTIVO,MENUDEO,2000,0,2000,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2000 | Fecha limite origen: 2026-05-07 | Dias restantes origen: 30 | Status origen: 1,,2026-04-07 20:39:53,,,,0,0,2000,[],,0
1663,branch:default,85,EFECTIVO,MENUDEO,2180,0,2180,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2180 | Fecha limite origen: 2026-05-07 | Dias restantes origen: 30 | Status origen: 1,,2026-04-07 22:07:25,,,,0,0,2180,[],,0
1664,branch:default,2,EFECTIVO,MENUDEO,53,0,53,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 53 | Dias restantes origen: 0 | Status origen: 1,,2026-04-07 22:39:11,,,,0,0,53,[],,0
1665,branch:default,2,EFECTIVO,MENUDEO,168,0,168,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 168 | Dias restantes origen: 0 | Status origen: 1,,2026-04-07 23:45:13,,,,0,0,168,[],,0
1666,branch:default,2,EFECTIVO,MENUDEO,139,0,139,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 139 | Dias restantes origen: 0 | Status origen: 1,,2026-04-08 13:19:34,,,,0,0,139,[],,0
1667,branch:default,2,EFECTIVO,MENUDEO,388,0,388,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 388 | Dias restantes origen: 0 | Status origen: 1,,2026-04-08 13:50:26,,,,0,0,388,[],,0
1668,branch:default,2,EFECTIVO,MENUDEO,245,0,245,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 245 | Dias restantes origen: 0 | Status origen: 1,,2026-04-08 15:00:15,,,,0,0,245,[],,0
1669,branch:default,84,EFECTIVO,MENUDEO,7420,0,7420,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 7420 | Fecha limite origen: 2026-04-08 | Dias restantes origen: 0 | Status origen: 1,,2026-04-08 15:08:06,,,,0,0,7420,[],,0
1670,branch:default,12,EFECTIVO,MENUDEO,472,0,472,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 472 | Fecha limite origen: 2026-05-08 | Dias restantes origen: 30 | Status origen: 1,,2026-04-08 16:51:56,,,,0,0,472,[],,0
1671,branch:default,2,EFECTIVO,MENUDEO,2508,0,2508,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2508 | Fecha limite origen: 2026-04-08 | Dias restantes origen: 0 | Status origen: 1,,2026-04-08 18:28:44,,,,0,0,2508,[],,0
1672,branch:default,53,EFECTIVO,MENUDEO,890,0,890,EDIFICIO LIBORIO,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 890 | Fecha limite origen: 2026-05-08 | Dias restantes origen: 30 | Status origen: 1,,2026-04-08 20:21:35,,,,0,0,890,[],,0
1673,branch:default,85,EFECTIVO,MENUDEO,4230,0,4230,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4230 | Fecha limite origen: 2026-05-08 | Dias restantes origen: 30 | Status origen: 1,,2026-04-08 22:25:33,,,,0,0,4230,[],,0
1674,branch:default,2,EFECTIVO,MENUDEO,4700,0,4700,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4700 | Fecha limite origen: 2026-04-09 | Dias restantes origen: 0 | Status origen: 1,,2026-04-09 13:20:02,,,,0,0,4700,[],,0
1675,branch:default,56,EFECTIVO,MENUDEO,9400,0,9400,ESCUELA DE LAS POMEZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 9400 | Fecha limite origen: 2026-05-09 | Dias restantes origen: 30 | Status origen: 1,,2026-04-09 13:53:15,,,,0,0,9400,[],,0
1676,branch:default,53,EFECTIVO,MENUDEO,5813,0,5813,AGAVINA,Usuario origen: Administrador | Liquidado origen: 1 | Credito abonado origen: 5813 | Fecha limite origen: 2026-05-09 | Dias restantes origen: 30 | Status origen: 1,,2026-04-09 15:40:32,,,,0,0,5813,[],,0
1677,branch:default,44,EFECTIVO,MENUDEO,10135,0,10135,ARANDAS,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 10135 | Fecha limite origen: 2026-05-09 | Dias restantes origen: 30 | Status origen: 1,,2026-04-09 17:33:45,,,,0,0,10135,[],,0
1678,branch:default,5,EFECTIVO,MENUDEO,7850,0,7850,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 7850 | Fecha limite origen: 2026-04-24 | Dias restantes origen: 15 | Status origen: 1,,2026-04-09 17:35:00,,,,0,0,7850,[],,0
1679,branch:default,74,EFECTIVO,MENUDEO,6600,0,6600,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 6600 | Fecha limite origen: 2026-05-09 | Dias restantes origen: 30 | Status origen: 1,,2026-04-09 20:52:47,,,,0,0,6600,[],,0
1680,branch:default,85,EFECTIVO,MENUDEO,1300,0,1300,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1300 | Fecha limite origen: 2026-05-09 | Dias restantes origen: 30 | Status origen: 1,,2026-04-09 21:30:39,,,,0,0,1300,[],,0
1681,branch:default,50,EFECTIVO,MENUDEO,3866,0,3866,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3866 | Fecha limite origen: 2026-05-10 | Dias restantes origen: 30 | Status origen: 1,,2026-04-10 13:32:01,,,,0,0,3866,[],,0
1682,branch:default,74,EFECTIVO,MENUDEO,17000,0,17000,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 17000 | Fecha limite origen: 2026-05-10 | Dias restantes origen: 30 | Status origen: 1,,2026-04-10 14:57:09,,,,0,0,17000,[],,0
1683,branch:default,19,EFECTIVO,MENUDEO,2200,0,2200,BLOQUERA BARAJAS,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2200 | Fecha limite origen: 2026-04-25 | Dias restantes origen: 15 | Status origen: 1,,2026-04-10 15:09:01,,,,0,0,2200,[],,0
1684,branch:default,46,EFECTIVO,MENUDEO,2200,0,2200,EL RANERO,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2200 | Fecha limite origen: 2026-05-10 | Dias restantes origen: 30 | Status origen: 1,,2026-04-10 15:16:21,,,,0,0,2200,[],,0
1685,branch:default,73,EFECTIVO,MENUDEO,18500,0,18500,SANTA MARIA DEL VALLE,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 18500 | Fecha limite origen: 2026-05-10 | Dias restantes origen: 30 | Status origen: 1,,2026-04-10 16:04:19,,,,0,0,18500,[],,0
1686,branch:default,78,EFECTIVO,MENUDEO,2620,0,2620,PALETERIA FRENTE A LA PREPA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2620 | Fecha limite origen: 2026-05-10 | Dias restantes origen: 30 | Status origen: 1,,2026-04-10 17:11:11,,,,0,0,2620,[],,0
1687,branch:default,2,EFECTIVO,MENUDEO,652,0,652,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 652 | Dias restantes origen: 0 | Status origen: 1,,2026-04-10 17:27:12,,,,0,0,652,[],,0
1688,branch:default,87,EFECTIVO,MENUDEO,6825,0,6825,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 6825 | Fecha limite origen: 2026-05-10 | Dias restantes origen: 30 | Status origen: 1,,2026-04-10 18:41:53,,,,0,0,6825,[],,0
1689,branch:default,85,EFECTIVO,MENUDEO,2200,0,2200,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2200 | Fecha limite origen: 2026-05-10 | Dias restantes origen: 30 | Status origen: 1,,2026-04-10 20:39:30,,,,0,0,2200,[],,0
1690,branch:default,85,EFECTIVO,MENUDEO,75,0,75,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 75 | Fecha limite origen: 2026-05-10 | Dias restantes origen: 30 | Status origen: 1,,2026-04-10 21:24:40,,,,0,0,75,[],,0
1691,branch:default,88,EFECTIVO,MENUDEO,2992,0,2992,ROBLE,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2992 | Fecha limite origen: 2026-04-26 | Dias restantes origen: 15 | Status origen: 1,,2026-04-11 13:29:46,,,,0,0,2992,[],,0
1692,branch:default,2,EFECTIVO,MENUDEO,100,0,100,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 100 | Dias restantes origen: 0 | Status origen: 1,,2026-04-11 13:42:01,,,,0,0,100,[],,0
1693,branch:default,46,EFECTIVO,MENUDEO,2200,0,2200,RANERO,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2200 | Fecha limite origen: 2026-05-11 | Dias restantes origen: 30 | Status origen: 1,,2026-04-11 13:57:50,,,,0,0,2200,[],,0
1694,branch:default,85,EFECTIVO,MENUDEO,4260,0,4260,ROBLE,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4260 | Fecha limite origen: 2026-05-11 | Dias restantes origen: 30 | Status origen: 1,,2026-04-11 14:02:08,,,,0,0,4260,[],,0
1695,branch:default,53,EFECTIVO,MENUDEO,8100,0,8100,AGAVINA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 8100 | Fecha limite origen: 2026-05-11 | Dias restantes origen: 30 | Status origen: 1,,2026-04-11 15:39:12,,,,0,0,8100,[],,0
1696,branch:default,2,EFECTIVO,MENUDEO,52,0,52,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 52 | Dias restantes origen: 0 | Status origen: 1,,2026-04-11 16:01:01,,,,0,0,52,[],,0
1697,branch:default,73,EFECTIVO,MENUDEO,3700,0,3700,CASA DE LA KEBRADORA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3700 | Fecha limite origen: 2026-05-11 | Dias restantes origen: 30 | Status origen: 1,,2026-04-11 16:50:36,,,,0,0,3700,[],,0
1698,branch:default,92,EFECTIVO,MENUDEO,2900,0,2900,FRACCIONAMIENTO DEL VAQUILLO,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2900 | Fecha limite origen: 2026-05-11 | Dias restantes origen: 30 | Status origen: 1,,2026-04-11 17:08:03,,,,0,0,2900,[],,0
1699,branch:default,21,EFECTIVO,MENUDEO,2810,0,2810,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2810 | Fecha limite origen: 2026-04-26 | Dias restantes origen: 15 | Status origen: 1,,2026-04-11 17:17:01,,,,0,0,2810,[],,0
1700,branch:default,5,EFECTIVO,MENUDEO,3450,0,3450,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3450 | Fecha limite origen: 2026-04-26 | Dias restantes origen: 15 | Status origen: 1,,2026-04-11 17:50:04,,,,0,0,3450,[],,0
1701,branch:default,71,EFECTIVO,MENUDEO,9400,0,9400,ROSALES,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 9400 | Fecha limite origen: 2026-04-11 | Dias restantes origen: 0 | Status origen: 1,,2026-04-11 18:03:34,,,,0,0,9400,[],,0
1702,branch:default,73,EFECTIVO,MENUDEO,14800,0,14800,CASA DE LA KEBRADORA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 14800 | Fecha limite origen: 2026-05-11 | Dias restantes origen: 30 | Status origen: 1,,2026-04-11 18:14:30,,,,0,0,14800,[],,0
1703,branch:default,9,EFECTIVO,MENUDEO,445,0,445,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 445 | Fecha limite origen: 2026-04-26 | Dias restantes origen: 15 | Status origen: 1,,2026-04-11 20:31:02,,,,0,0,445,[],,0
1704,branch:default,21,EFECTIVO,MENUDEO,666,0,666,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 666 | Fecha limite origen: 2026-04-28 | Dias restantes origen: 15 | Status origen: 1,,2026-04-13 14:26:03,,,,0,0,666,[],,0
1705,branch:default,18,EFECTIVO,MENUDEO,9599,0,9599,CRUCERO POMEZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 9599 | Fecha limite origen: 2026-04-28 | Dias restantes origen: 15 | Status origen: 1,,2026-04-13 14:41:17,,,,0,0,9599,[],,0
1706,branch:default,5,EFECTIVO,MENUDEO,6900,0,6900,CEN COMER,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 6900 | Fecha limite origen: 2026-04-28 | Dias restantes origen: 15 | Status origen: 1,,2026-04-13 14:47:21,,,,0,0,6900,[],,0
1707,branch:default,80,EFECTIVO,MENUDEO,1180,0,1180,CALLE GUANAJUATO #92,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1180 | Fecha limite origen: 2026-04-28 | Dias restantes origen: 15 | Status origen: 1,,2026-04-13 14:48:56,,,,0,0,1180,[],,0
1708,branch:default,18,EFECTIVO,MENUDEO,7420,0,7420,CRUCERO POMEZ,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 7420 | Fecha limite origen: 2026-04-28 | Dias restantes origen: 15 | Status origen: 1,,2026-04-13 14:50:19,,,,0,0,7420,[],,0
1709,branch:default,65,EFECTIVO,MENUDEO,2000,0,2000,SAN RAFAEL,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2000 | Fecha limite origen: 2026-05-13 | Dias restantes origen: 30 | Status origen: 1,,2026-04-13 14:52:16,,,,0,0,2000,[],,0
1710,branch:default,46,EFECTIVO,MENUDEO,2900,0,2900,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2900 | Fecha limite origen: 2026-05-13 | Dias restantes origen: 30 | Status origen: 1,,2026-04-13 15:08:47,,,,0,0,2900,[],,0
1711,branch:default,65,EFECTIVO,MENUDEO,2000,0,2000,SAN RAFAEL,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2000 | Fecha limite origen: 2026-05-13 | Dias restantes origen: 30 | Status origen: 1,,2026-04-13 15:25:44,,,,0,0,2000,[],,0
1712,branch:default,85,EFECTIVO,MENUDEO,1420,0,1420,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1420 | Fecha limite origen: 2026-05-13 | Dias restantes origen: 30 | Status origen: 1,,2026-04-13 16:01:21,,,,0,0,1420,[],,0
1713,branch:default,78,EFECTIVO,MENUDEO,4000,0,4000,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4000 | Fecha limite origen: 2026-05-13 | Dias restantes origen: 30 | Status origen: 1,,2026-04-13 16:15:19,,,,0,0,4000,[],,0
1714,branch:default,53,EFECTIVO,MENUDEO,5600,0,5600,LOCALES NISLA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 5600 | Fecha limite origen: 2026-05-13 | Dias restantes origen: 30 | Status origen: 1,,2026-04-13 18:39:10,,,,0,0,5600,[],,0
1715,branch:default,74,EFECTIVO,MENUDEO,17000,0,17000,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 17000 | Fecha limite origen: 2026-05-13 | Dias restantes origen: 30 | Status origen: 1,,2026-04-13 18:41:35,,,,0,0,17000,[],,0
1716,branch:default,85,EFECTIVO,MENUDEO,3510,0,3510,ROBLE,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3510 | Fecha limite origen: 2026-05-13 | Dias restantes origen: 30 | Status origen: 1,,2026-04-13 18:55:42,,,,0,0,3510,[],,0
1717,branch:default,53,EFECTIVO,MENUDEO,4500,0,4500,LOCALES NISLA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 4500 | Fecha limite origen: 2026-05-13 | Dias restantes origen: 30 | Status origen: 1,,2026-04-13 19:51:17,,,,0,0,4500,[],,0
1718,branch:default,88,EFECTIVO,MENUDEO,5122,0,5122,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 5122 | Fecha limite origen: 2026-04-28 | Dias restantes origen: 15 | Status origen: 1,,2026-04-13 19:53:37,,,,0,0,5122,[],,0
1719,branch:default,88,EFECTIVO,MENUDEO,472,0,472,EL ROBLE,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 472 | Fecha limite origen: 2026-04-28 | Dias restantes origen: 15 | Status origen: 1,,2026-04-13 21:43:05,,,,0,0,472,[],,0
1720,branch:default,2,EFECTIVO,MENUDEO,3,0,3,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3 | Dias restantes origen: 0 | Status origen: 1,,2026-04-13 21:55:53,,,,0,0,3,[],,0
1721,branch:default,21,EFECTIVO,MENUDEO,1525,0,1525,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1525 | Fecha limite origen: 2026-04-29 | Dias restantes origen: 15 | Status origen: 1,,2026-04-14 13:15:06,,,,0,0,1525,[],,0
1722,branch:default,2,EFECTIVO,MENUDEO,1900,0,1900,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 1900 | Fecha limite origen: 2026-04-14 | Dias restantes origen: 0 | Status origen: 1,,2026-04-14 15:35:56,,,,0,0,1900,[],,0
1723,branch:default,85,EFECTIVO,MENUDEO,3080,0,3080,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 3080 | Fecha limite origen: 2026-05-14 | Dias restantes origen: 30 | Status origen: 1,,2026-04-14 18:06:24,,,,0,0,3080,[],,0
1724,branch:default,2,EFECTIVO,MENUDEO,181,0,181,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 181 | Dias restantes origen: 0 | Status origen: 1,,2026-04-14 20:52:35,,,,0,0,181,[],,0
1725,branch:default,74,EFECTIVO,MENUDEO,17000,0,17000,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 17000 | Fecha limite origen: 2026-05-14 | Dias restantes origen: 30 | Status origen: 1,,2026-04-14 21:11:32,,,,0,0,17000,[],,0
1726,branch:default,2,EFECTIVO,MENUDEO,2850,0,2850,JESUS MARIA,Usuario origen: ALONDRA26 | Liquidado origen: 1 | Credito abonado origen: 2850 | Fecha limite origen: 2026-04-14 | Dias restantes origen: 0 | Status origen: 1,,2026-04-14 23:47:27,,,,0,0,2850,[],,0
